# Frame C-Contacts All-Contacts
175450 18 373
175460 17 388
175470 14 362
175480 12 352
175490 15 344
175500 30 394
175510 24 342
175520 9 341
175530 19 331
175540 11 345
175550 11 370
175560 3 360
175570 6 328
175580 21 363
175590 31 360
175600 3 338
175610 5 323
175620 17 325
175630 25 374
175640 18 341
175650 29 334
175660 46 386
175670 16 374
175680 33 361
175690 15 364
175700 16 354
175710 19 343
175720 12 369
175730 22 361
175740 2 344
175750 13 303
175760 8 323
175770 13 370
175780 5 341
175790 20 367
175800 19 347
175810 19 353
175820 28 367
175830 8 341
175840 2 331
175850 7 364
175860 1 322
175870 26 394
175880 29 383
175890 23 372
175900 15 372
175910 38 409
175920 42 389
175930 34 414
175940 32 400
175950 38 368
175960 38 402
175970 31 390
175980 33 353
175990 24 369
176000 27 369
176010 48 391
176020 55 351
176030 33 383
176040 49 420
176050 61 442
176060 47 407
176070 41 384
176080 50 356
176090 58 355
176100 40 423
176110 62 452
176120 41 390
176130 75 438
176140 60 382
176150 77 415
176160 115 493
176170 68 402
176180 71 446
176190 80 445
176200 80 410
176210 87 428
176220 78 415
176230 90 440
176240 97 449
176250 96 438
176260 77 418
176270 93 451
176280 100 418
176290 101 494
176300 111 481
176310 127 494
176320 113 457
176330 81 418
176340 96 431
176350 70 431
176360 80 421
176370 102 443
176380 85 433
176390 96 421
176400 86 423
176410 68 394
176420 66 410
176430 51 414
176440 40 391
176450 47 392
176460 51 377
176470 45 383
176480 56 405
176490 53 397
176500 38 369
176510 48 352
176520 42 372
176530 55 368
176540 63 426
176550 37 380
176560 44 359
176570 60 364
176580 50 402
176590 54 400
176600 57 387
176610 52 422
176620 57 405
176630 81 454
176640 33 375
176650 61 405
176660 40 387
176670 50 382
176680 54 377
176690 52 377
176700 54 387
176710 56 373
176720 65 414
176730 53 435
176740 61 386
176750 55 404
176760 83 404
176770 74 406
176780 67 418
176790 86 427
176800 100 426
176810 72 395
176820 78 432
176830 93 418
176840 97 437
176850 81 432
176860 78 419
176870 85 412
176880 83 418
176890 78 408
176900 95 433
176910 73 431
176920 54 366
176930 101 449
176940 54 451
176950 67 391
176960 70 420
176970 88 441
176980 79 450
176990 98 465
177000 94 452
177010 101 433
177020 85 438
177030 95 438
177040 79 413
177050 89 447
177060 65 442
177070 73 451
177080 77 403
177090 81 418
177100 67 396
177110 79 421
177120 96 468
177130 90 449
177140 74 433
177150 94 445
177160 73 401
177170 95 469
177180 75 398
177190 86 445
177200 76 463
177210 94 470
177220 103 434
177230 68 406
177240 92 456
177250 80 452
177260 82 430
177270 82 423
177280 87 434
177290 94 437
177300 97 447
177310 102 437
177320 92 440
177330 72 425
177340 80 439
177350 92 435
177360 65 460
177370 66 435
177380 80 472
177390 94 451
177400 66 445
177410 73 429
177420 83 434
177430 56 415
177440 65 430
177450 73 448
177460 72 443
177470 91 435
177480 85 417
177490 92 445
177500 114 456
177510 82 440
177520 92 452
177530 99 456
177540 109 435
177550 90 451
177560 84 436
177570 80 440
177580 105 469
177590 77 439
177600 87 444
177610 66 404
177620 80 470
177630 75 408
177640 93 453
177650 81 433
177660 76 393
177670 81 390
177680 71 385
177690 73 384
177700 118 437
177710 98 433
177720 106 440
177730 141 506
177740 161 498
177750 146 506
177760 125 479
177770 132 437
177780 150 464
177790 107 436
177800 125 469
177810 123 449
177820 121 507
177830 113 468
177840 118 441
177850 102 430
177860 101 447
177870 94 425
177880 95 454
177890 119 451
177900 127 451
177910 110 466
177920 131 485
177930 125 506
177940 110 447
177950 110 457
177960 112 442
177970 119 463
177980 92 422
177990 110 467
178000 87 420
178010 77 413
178020 110 452
178030 126 484
178040 121 490
178050 108 457
178060 141 509
178070 91 461
178080 98 482
178090 93 472
178100 107 461
178110 98 443
178120 127 534
178130 99 454
178140 101 464
178150 74 434
178160 118 485
178170 116 478
178180 110 479
178190 122 476
178200 106 435
178210 64 395
178220 48 425
178230 47 408
178240 45 355
178250 89 453
178260 68 422
178270 68 451
178280 101 479
178290 115 513
178300 103 488
178310 71 435
178320 103 489
178330 104 493
178340 102 476
178350 86 461
178360 113 460
178370 132 500
178380 121 497
178390 113 492
178400 100 490
178410 74 444
178420 111 514
178430 111 507
178440 130 515
178450 107 510
178460 105 475
178470 115 474
178480 81 432
178490 93 492
178500 117 510
178510 113 486
178520 113 524
178530 117 504
178540 117 480
178550 99 482
178560 100 477
178570 100 484
178580 100 478
178590 87 456
178600 103 471
178610 104 446
178620 96 439
178630 100 479
178640 101 489
178650 112 487
178660 104 477
178670 116 496
178680 113 509
178690 90 471
178700 91 476
178710 95 452
178720 106 483
178730 89 475
178740 109 489
178750 105 486
178760 109 494
178770 92 485
178780 105 478
178790 108 485
178800 110 500
178810 113 496
178820 92 467
178830 91 474
178840 97 488
178850 109 481
178860 112 476
178870 93 501
178880 86 456
178890 109 493
178900 103 483
178910 109 513
178920 107 502
178930 96 448
178940 115 478
178950 114 503
178960 95 473
178970 99 454
178980 97 487
178990 104 464
179000 114 529
179010 118 519
179020 113 511
179030 106 499
179040 94 479
179050 124 520
179060 127 508
179070 95 453
179080 116 504
179090 97 498
179100 98 462
179110 128 479
179120 129 483
179130 122 516
179140 112 506
179150 110 502
179160 135 515
179170 106 475
179180 118 512
179190 139 549
179200 145 516
179210 143 558
179220 104 486
179230 109 491
179240 118 506
179250 129 500
179260 97 496
179270 101 465
179280 111 471
179290 105 470
179300 97 491
179310 111 483
179320 98 459
179330 96 475
179340 116 473
179350 81 475
179360 102 481
179370 114 505
179380 128 497
179390 131 525
179400 103 439
179410 96 484
179420 108 501
179430 108 502
179440 118 465
179450 122 541
179460 108 472
179470 117 477
179480 108 475
179490 101 460
179500 97 429
179510 124 492
179520 108 475
179530 101 466
179540 107 488
179550 112 469
179560 112 473
179570 99 495
179580 97 470
179590 130 516
179600 115 479
179610 127 483
179620 99 477
179630 120 490
179640 101 493
179650 131 474
179660 101 452
179670 96 408
179680 102 439
179690 102 449
179700 95 445
179710 70 433
179720 107 431
179730 116 498
179740 94 445
179750 131 486
179760 119 467
179770 84 449
179780 111 446
179790 120 454
179800 110 440
179810 118 470
179820 104 482
179830 106 472
179840 99 472
179850 105 452
179860 116 495
179870 110 485
179880 98 467
179890 102 459
179900 101 444
179910 104 431
179920 82 406
179930 108 455
179940 101 466
179950 91 482
179960 84 440
179970 100 458
179980 86 489
179990 111 496
180000 106 521
180010 103 484
180020 74 426
180030 98 449
180040 117 496
180050 107 450
180060 98 448
180070 87 414
180080 118 498
180090 118 474
180100 124 457
180110 123 492
180120 113 466
180130 115 485
180140 114 455
180150 125 508
180160 102 483
180170 147 534
180180 123 490
180190 90 461
180200 135 515
180210 119 480
180220 96 450
180230 127 487
180240 123 486
180250 103 459
180260 116 495
180270 91 445
180280 127 489
180290 133 500
180300 126 508
180310 122 516
180320 141 524
180330 114 462
180340 104 497
180350 126 507
180360 120 493
180370 95 473
180380 108 486
180390 102 486
180400 137 511
180410 107 483
180420 93 453
180430 111 440
180440 104 447
180450 110 469
180460 104 469
180470 100 487
180480 87 455
180490 110 507
180500 92 424
180510 114 464
180520 118 485
180530 100 448
180540 86 450
180550 128 463
180560 117 503
180570 126 504
180580 125 487
180590 102 508
180600 103 497
180610 134 544
180620 118 477
180630 124 519
180640 104 470
180650 101 445
180660 109 483
180670 98 463
180680 90 445
180690 87 434
180700 83 451
180710 86 434
180720 133 511
180730 128 469
180740 154 496
180750 123 490
180760 121 472
180770 112 485
180780 113 479
180790 131 471
180800 131 490
180810 97 448
180820 102 462
180830 112 446
180840 95 492
180850 102 472
180860 99 453
180870 101 439
180880 93 411
180890 116 484
180900 123 480
180910 85 445
180920 112 518
180930 101 483
180940 76 429
180950 84 445
180960 107 442
180970 99 448
180980 96 457
180990 113 445
181000 119 480
181010 118 465
181020 102 481
181030 117 500
181040 88 422
181050 104 459
181060 130 479
181070 85 419
181080 117 441
181090 88 446
181100 117 491
181110 106 422
181120 116 442
181130 127 461
181140 119 449
181150 105 468
181160 67 407
181170 99 426
181180 124 445
181190 121 467
181200 85 426
181210 104 435
181220 113 480
181230 145 469
181240 106 447
181250 104 458
181260 85 446
181270 122 475
181280 130 496
181290 94 448
181300 131 488
181310 117 498
181320 91 460
181330 107 453
181340 86 466
181350 77 422
181360 112 501
181370 101 485
181380 113 483
181390 101 450
181400 106 476
181410 127 518
181420 121 494
181430 106 494
181440 84 482
181450 91 470
181460 109 460
181470 134 510
181480 95 480
181490 94 504
181500 100 504
181510 118 477
181520 109 493
181530 100 493
181540 113 460
181550 102 468
181560 101 462
181570 98 448
181580 97 479
181590 94 482
181600 100 448
181610 107 515
181620 100 471
181630 116 499
181640 102 490
181650 124 510
181660 88 459
181670 80 474
181680 101 483
181690 116 491
181700 91 473
181710 122 522
181720 119 538
181730 124 523
181740 107 473
181750 101 494
181760 112 488
181770 127 501
181780 119 457
181790 140 515
181800 118 473
181810 121 473
181820 118 452
181830 129 467
181840 128 447
181850 128 473
181860 122 466
181870 101 407
181880 104 460
181890 99 402
181900 119 426
181910 114 424
181920 124 481
181930 86 395
181940 109 427
181950 92 452
181960 109 461
181970 113 449
181980 104 450
181990 123 486
182000 126 479
182010 118 489
182020 117 439
182030 99 444
182040 110 455
182050 106 506
182060 123 497
182070 123 459
182080 114 455
182090 139 469
182100 119 455
182110 117 463
182120 131 468
182130 126 482
182140 118 435
182150 108 453
182160 116 490
182170 115 471
182180 117 473
182190 118 487
182200 114 480
182210 134 508
182220 115 487
182230 106 442
182240 128 496
182250 111 501
182260 119 471
182270 108 515
182280 121 478
182290 125 503
182300 86 451
182310 87 450
182320 118 493
182330 115 485
182340 139 495
182350 137 458
182360 102 484
182370 109 488
182380 116 493
182390 111 474
182400 117 456
182410 128 506
182420 115 488
182430 114 470
182440 113 471
182450 109 487
182460 91 426
182470 104 496
182480 120 485
182490 117 523
182500 108 500
182510 121 483
182520 116 498
182530 103 466
182540 110 457
182550 106 511
182560 98 480
182570 96 444
182580 107 483
182590 105 491
182600 113 498
182610 116 493
182620 115 509
182630 120 485
182640 119 504
182650 125 466
182660 105 448
182670 114 462
182680 100 478
182690 128 494
182700 116 477
182710 111 466
182720 105 487
182730 146 482
182740 141 541
182750 117 476
182760 109 475
182770 129 443
182780 129 460
182790 133 480
182800 125 480
182810 111 476
182820 123 492
182830 98 463
182840 82 442
182850 123 465
182860 124 513
182870 91 457
182880 102 462
182890 122 508
182900 130 500
182910 131 503
182920 125 494
182930 136 484
182940 114 475
182950 122 487
182960 116 470
182970 127 496
182980 115 468
182990 110 459
183000 117 456
183010 99 475
183020 106 451
183030 118 468
183040 122 476
183050 115 483
183060 121 479
183070 126 502
183080 106 496
183090 103 468
183100 124 495
183110 123 485
183120 101 463
183130 89 446
183140 143 479
183150 126 489
183160 134 501
183170 132 494
183180 135 516
183190 123 499
183200 116 478
183210 115 471
183220 119 484
183230 120 501
183240 123 508
183250 130 494
183260 132 503
183270 131 513
183280 120 443
183290 119 464
183300 125 516
183310 151 520
183320 106 484
183330 134 491
183340 136 472
183350 160 534
183360 157 531
183370 139 492
183380 128 529
183390 125 513
183400 137 516
183410 135 542
183420 133 485
183430 116 469
183440 136 472
183450 138 475
183460 129 471
183470 111 478
183480 139 505
183490 125 498
183500 122 469
183510 105 508
183520 135 525
183530 138 533
183540 155 516
183550 152 498
183560 184 541
183570 147 516
183580 167 561
183590 160 533
183600 167 554
183610 184 559
183620 142 503
183630 107 488
183640 154 516
183650 133 493
183660 142 510
183670 120 502
183680 110 436
183690 106 466
183700 145 517
183710 144 495
183720 140 510
183730 111 484
183740 144 466
183750 124 504
183760 147 501
183770 118 538
183780 126 503
183790 140 495
183800 127 491
183810 118 511
183820 123 477
183830 116 497
183840 93 462
183850 99 490
183860 128 481
183870 126 455
183880 133 461
183890 142 507
183900 142 488
183910 137 523
183920 139 493
183930 142 526
183940 126 468
183950 100 459
183960 128 481
183970 119 460
183980 146 517
183990 151 517
184000 131 481
184010 122 498
184020 127 498
184030 133 521
184040 115 470
184050 131 516
184060 121 500
184070 120 494
184080 138 529
184090 114 521
184100 103 450
184110 122 538
184120 130 525
184130 134 504
184140 98 480
184150 122 489
184160 102 476
184170 93 480
184180 101 544
184190 103 508
184200 114 517
184210 92 464
184220 127 521
184230 111 496
184240 93 461
184250 119 507
184260 89 457
184270 94 471
184280 111 499
184290 96 437
184300 93 456
184310 102 461
184320 109 451
184330 103 487
184340 88 483
184350 70 459
184360 100 442
184370 109 500
184380 90 482
184390 111 469
184400 102 457
184410 108 453
184420 114 488
184430 100 446
184440 111 463
184450 109 465
184460 114 472
184470 131 513
184480 118 517
184490 98 462
184500 121 457
184510 120 480
184520 115 461
184530 103 460
184540 124 462
184550 108 471
184560 126 485
184570 110 488
184580 121 498
184590 137 538
184600 109 487
184610 99 463
184620 102 478
184630 103 504
184640 108 470
184650 112 489
184660 108 498
184670 108 492
184680 93 465
184690 111 466
184700 112 491
184710 105 480
184720 122 467
184730 104 492
184740 104 520
184750 79 462
184760 113 454
184770 112 497
184780 120 512
184790 120 508
184800 122 490
184810 132 483
184820 115 497
184830 114 469
184840 140 531
184850 133 476
184860 122 484
184870 104 471
184880 118 484
184890 123 510
184900 117 485
184910 114 519
184920 118 465
184930 131 487
184940 109 480
184950 134 485
184960 111 463
184970 110 483
184980 116 479
184990 114 460
185000 116 476
185010 116 466
185020 100 488
185030 119 474
185040 131 515
185050 109 473
185060 122 456
185070 117 487
185080 118 458
185090 138 495
185100 128 528
185110 133 494
185120 118 480
185130 110 484
185140 109 498
185150 112 451
185160 104 476
185170 115 476
185180 109 445
185190 121 498
185200 110 456
185210 113 461
185220 102 471
185230 95 461
185240 95 464
185250 115 494
185260 134 508
185270 132 531
185280 131 479
185290 101 452
185300 125 482
185310 99 465
185320 100 475
185330 152 534
185340 126 525
185350 125 492
185360 114 492
185370 113 494
185380 131 504
185390 116 467
185400 104 469
185410 113 469
185420 95 472
185430 113 525
185440 93 470
185450 99 482
185460 120 503
185470 127 530
185480 119 537
185490 117 532
185500 94 498
185510 122 539
185520 117 536
185530 117 508
185540 121 509
185550 116 498
185560 116 522
185570 120 520
185580 121 513
185590 151 538
185600 152 506
185610 121 513
185620 126 515
185630 123 473
185640 102 469
185650 108 477
185660 124 521
185670 143 519
185680 123 481
185690 98 472
185700 141 539
185710 123 497
185720 103 452
185730 110 498
185740 125 526
185750 111 480
185760 112 458
185770 144 490
185780 116 505
185790 117 489
185800 116 491
185810 125 502
185820 103 527
185830 98 485
185840 145 508
185850 135 497
185860 132 492
185870 137 512
185880 115 469
185890 126 523
185900 119 503
185910 113 493
185920 114 495
185930 123 518
185940 107 473
185950 111 475
185960 102 467
185970 120 519
185980 121 502
185990 101 456
186000 121 514
186010 146 561
186020 136 493
186030 132 539
186040 130 534
186050 163 552
186060 130 541
186070 130 540
186080 128 533
186090 129 516
186100 150 527
186110 115 483
186120 112 516
186130 129 509
186140 91 467
186150 142 534
186160 135 516
186170 127 513
186180 151 551
186190 141 522
186200 138 546
186210 148 552
186220 149 555
186230 153 559
186240 107 494
186250 185 595
186260 142 512
186270 135 496
186280 119 523
186290 121 520
186300 114 509
186310 118 505
186320 120 500
186330 125 505
186340 142 534
186350 140 530
186360 116 544
186370 145 536
186380 133 507
186390 114 499
186400 146 535
186410 146 541
186420 150 526
186430 152 561
186440 154 524
186450 179 567
186460 143 521
186470 142 565
186480 153 547
186490 150 557
186500 133 514
186510 135 517
186520 138 470
186530 130 490
186540 122 478
186550 135 539
186560 135 501
186570 112 491
186580 146 531
186590 128 492
186600 132 507
186610 122 478
186620 138 482
186630 125 500
186640 98 438
186650 114 508
186660 132 497
186670 106 468
186680 131 515
186690 131 493
186700 134 491
186710 145 520
186720 124 495
186730 106 477
186740 127 488
186750 98 475
186760 94 504
186770 102 506
186780 126 540
186790 103 443
186800 111 486
186810 122 492
186820 103 454
186830 71 432
186840 97 451
186850 90 449
186860 100 474
186870 120 500
186880 114 497
186890 121 491
186900 117 505
186910 127 489
186920 136 517
186930 138 524
186940 112 492
186950 127 498
186960 134 524
186970 136 506
186980 153 518
186990 124 490
187000 95 472
187010 121 496
187020 129 490
187030 127 511
187040 107 455
187050 129 492
187060 141 527
187070 133 486
187080 127 514
187090 132 495
187100 126 502
187110 150 523
187120 117 506
187130 137 521
187140 130 523
187150 88 495
187160 104 478
187170 143 565
187180 131 491
187190 138 524
187200 108 460
187210 118 503
187220 117 490
187230 135 544
187240 137 494
187250 129 479
187260 147 533
187270 136 490
187280 117 488
187290 107 439
187300 81 463
187310 102 475
187320 94 458
187330 66 439
187340 73 442
187350 99 476
187360 72 465
187370 80 480
187380 73 444
187390 78 469
187400 66 402
187410 68 438
187420 74 470
187430 92 470
187440 70 468
187450 79 447
187460 97 466
187470 85 439
187480 93 443
187490 91 464
187500 81 448
187510 85 449
187520 86 452
187530 102 484
187540 83 432
187550 72 423
187560 86 451
187570 77 426
187580 100 459
187590 77 461
187600 64 401
187610 75 418
187620 53 427
187630 64 427
187640 78 408
187650 82 426
187660 67 422
187670 86 442
187680 82 443
187690 72 430
187700 79 450
187710 66 438
187720 78 429
187730 75 418
187740 88 438
187750 70 447
187760 75 432
187770 90 432
187780 83 428
187790 91 426
187800 68 419
187810 52 382
187820 63 415
187830 68 433
187840 80 432
187850 71 422
187860 85 440
187870 89 433
187880 59 408
187890 64 395
187900 84 430
187910 73 424
187920 108 471
187930 97 438
187940 97 438
187950 97 438
187960 99 443
187970 63 437
187980 88 438
187990 128 486
188000 103 470
188010 96 482
188020 131 507
188030 117 500
188040 102 440
188050 107 427
188060 88 450
188070 119 479
188080 87 448
188090 89 454
188100 90 415
188110 116 479
188120 133 475
188130 124 440
188140 110 466
188150 92 452
188160 93 475
188170 120 498
188180 118 475
188190 115 446
188200 113 467
188210 90 435
188220 108 423
188230 109 465
188240 82 407
188250 96 428
188260 100 464
188270 96 458
188280 75 455
188290 75 438
188300 107 442
188310 86 448
188320 118 481
188330 91 445
188340 113 462
188350 113 477
188360 97 431
188370 101 465
188380 85 402
188390 107 498
188400 122 505
188410 108 492
188420 96 467
188430 93 471
188440 95 453
188450 86 427
188460 90 453
188470 95 444
188480 92 444
188490 86 434
188500 79 455
188510 126 545
188520 108 437
188530 82 435
188540 98 431
188550 94 441
188560 85 444
188570 99 440
188580 87 453
188590 84 420
188600 94 466
188610 112 456
188620 105 430
188630 90 459
188640 55 403
188650 87 459
188660 67 421
188670 82 396
188680 84 446
188690 92 445
188700 55 393
188710 64 385
188720 58 413
188730 57 389
188740 39 383
188750 59 417
188760 77 438
188770 72 456
188780 78 440
188790 74 434
188800 57 418
188810 69 465
188820 74 427
188830 81 450
188840 70 384
188850 56 385
188860 55 406
188870 47 398
188880 58 385
188890 66 423
188900 85 418
188910 76 403
188920 89 443
188930 66 422
188940 91 446
188950 61 442
188960 57 430
188970 60 397
188980 60 446
188990 44 390
189000 55 418
189010 43 413
189020 38 367
189030 45 392
189040 49 384
189050 42 417
189060 48 419
189070 40 438
189080 40 431
189090 49 444
189100 53 421
189110 59 435
189120 66 460
189130 70 434
189140 61 454
189150 86 464
189160 92 409
189170 82 436
189180 68 467
189190 66 436
189200 93 442
189210 69 443
189220 53 438
189230 41 400
189240 55 411
189250 49 393
189260 65 432
189270 81 416
189280 56 391
189290 64 437
189300 50 440
189310 60 403
189320 60 434
189330 60 417
189340 65 417
189350 58 404
189360 50 382
189370 77 381
189380 50 380
189390 67 396
189400 79 432
189410 102 488
189420 81 455
189430 85 445
189440 89 476
189450 101 439
189460 77 435
189470 76 420
189480 77 448
189490 91 438
189500 74 419
189510 81 468
189520 66 423
189530 75 434
189540 73 430
189550 56 416
189560 76 403
189570 76 408
189580 83 409
189590 76 429
189600 103 487
189610 63 432
189620 88 445
189630 81 425
189640 72 426
189650 78 447
189660 78 445
189670 80 446
189680 80 444
189690 90 453
189700 75 420
189710 67 435
189720 69 437
189730 71 404
189740 59 407
189750 84 456
189760 68 429
189770 120 502
189780 103 433
189790 70 432
189800 71 420
189810 66 428
189820 79 437
189830 76 430
189840 68 436
189850 68 420
189860 80 460
189870 46 409
189880 70 437
189890 74 426
189900 78 408
189910 81 381
189920 85 431
189930 83 432
189940 97 420
189950 90 453
189960 72 373
189970 73 409
189980 60 408
189990 100 447
190000 76 428
190010 78 405
190020 73 405
190030 54 388
190040 73 432
190050 82 414
190060 61 372
190070 61 403
190080 76 389
190090 67 398
190100 91 416
190110 79 390
190120 80 415
190130 90 449
190140 114 419
190150 82 433
190160 74 425
190170 89 430
190180 83 426
190190 83 443
190200 92 418
190210 101 438
190220 88 453
190230 88 423
190240 104 412
190250 93 422
190260 96 425
190270 63 385
190280 86 411
190290 68 404
190300 65 402
190310 60 383
190320 82 403
190330 75 417
190340 92 405
190350 60 350
190360 97 392
190370 86 420
190380 95 453
190390 91 430
190400 78 395
190410 67 379
190420 63 394
190430 66 409
190440 81 411
190450 66 398
190460 107 432
190470 96 407
190480 110 422
190490 95 416
190500 73 409
190510 58 418
190520 53 352
190530 84 444
190540 74 410
190550 63 360
190560 65 392
190570 61 369
190580 70 392
190590 43 402
190600 36 334
190610 89 412
190620 81 390
190630 50 394
190640 71 406
190650 85 427
190660 81 417
190670 92 441
190680 108 434
190690 68 422
190700 64 373
190710 69 374
190720 100 419
190730 74 393
190740 79 397
190750 85 388
190760 74 406
190770 80 411
190780 105 438
190790 68 364
190800 60 360
190810 64 387
190820 79 408
190830 76 404
190840 73 388
190850 62 398
190860 66 399
190870 89 417
190880 92 413
190890 81 432
190900 114 467
190910 101 428
190920 84 443
190930 92 487
190940 104 462
190950 104 420
190960 106 428
190970 85 409
190980 71 434
190990 67 375
191000 89 408
191010 93 442
191020 116 448
191030 72 426
191040 78 396
191050 91 450
191060 66 397
191070 82 418
191080 81 473
191090 62 410
191100 60 390
191110 49 389
191120 54 402
191130 81 407
191140 77 420
191150 59 427
191160 60 411
191170 68 411
191180 66 384
191190 79 404
191200 80 452
191210 53 404
191220 64 414
191230 74 414
191240 51 364
191250 74 407
191260 86 406
191270 85 381
191280 106 443
191290 74 380
191300 94 456
191310 95 405
191320 62 448
191330 88 424
191340 71 466
191350 92 456
191360 69 407
191370 69 398
191380 88 433
191390 79 427
191400 56 382
191410 45 363
191420 70 424
191430 51 355
191440 49 422
191450 70 410
191460 57 382
191470 66 436
191480 49 419
191490 67 418
191500 89 426
191510 82 430
191520 85 436
191530 51 373
191540 34 372
191550 37 355
191560 46 354
191570 36 417
191580 26 390
191590 22 338
191600 38 346
191610 33 388
191620 30 345
191630 19 344
191640 5 355
191650 22 348
191660 5 327
191670 2 313
191680 0 331
191690 2 319
191700 1 332
191710 4 344
191720 2 367
191730 10 374
191740 13 379
191750 6 342
191760 9 330
191770 9 353
191780 8 404
191790 28 392
191800 32 374
191810 15 378
191820 10 330
191830 19 401
191840 17 415
191850 29 411
191860 24 401
191870 22 374
191880 38 407
191890 28 375
191900 28 368
191910 26 379
191920 23 356
191930 9 351
191940 12 381
191950 11 345
191960 6 321
191970 5 320
191980 3 327
191990 7 363
192000 107 427
192010 107 409
192020 100 418
192030 110 418
192040 109 446
192050 132 472
192060 139 453
192070 122 449
192080 153 458
192090 140 476
192100 142 461
192110 154 494
192120 163 488
192130 171 487
192140 185 485
192150 171 466
192160 124 437
192170 117 457
192180 124 446
192190 108 427
192200 130 432
192210 116 460
192220 106 415
192230 131 445
192240 109 372
192250 129 396
192260 101 389
192270 125 431
192280 134 411
192290 136 456
192300 124 415
192310 111 403
192320 101 389
192330 99 414
192340 127 428
192350 121 441
192360 128 471
192370 109 448
192380 141 478
192390 142 483
192400 135 471
192410 123 432
192420 111 429
192430 106 449
192440 113 445
192450 104 439
192460 104 413
192470 93 424
192480 39 369
192490 54 411
192500 77 414
192510 108 457
192520 102 440
192530 125 445
192540 132 462
192550 110 435
192560 93 426
192570 114 439
192580 138 450
192590 122 440
192600 125 462
192610 101 444
192620 137 478
192630 111 436
192640 123 443
192650 137 457
192660 131 472
192670 139 461
192680 108 453
192690 96 427
192700 125 453
192710 91 383
192720 123 465
192730 129 465
192740 123 441
192750 104 462
192760 120 425
192770 125 414
192780 94 428
192790 111 411
192800 105 444
192810 128 429
192820 128 428
192830 138 467
192840 124 418
192850 118 418
192860 104 410
192870 75 381
192880 86 432
192890 79 368
192900 114 432
192910 123 454
192920 109 416
192930 135 467
192940 118 458
192950 125 433
192960 122 479
192970 115 461
192980 116 431
192990 114 410
193000 135 470
193010 108 445
193020 88 407
193030 111 475
193040 102 436
193050 98 447
193060 78 433
193070 57 374
193080 84 405
193090 102 458
193100 71 399
193110 73 405
193120 83 446
193130 91 421
193140 66 383
193150 83 426
193160 66 384
193170 64 429
193180 78 400
193190 55 378
193200 46 337
193210 34 342
193220 41 321
193230 19 311
193240 14 328
193250 8 302
193260 8 325
193270 8 332
193280 8 352
193290 26 337
193300 28 354
193310 24 297
193320 24 344
193330 8 357
193340 36 350
193350 22 363
193360 11 334
193370 30 357
193380 31 355
193390 39 383
193400 70 363
193410 76 369
193420 80 391
193430 48 347
193440 48 337
193450 71 374
193460 75 393
193470 71 425
193480 76 377
193490 55 384
193500 66 398
193510 48 370
193520 70 354
193530 77 353
193540 91 385
193550 83 365
193560 60 339
193570 75 358
193580 85 413
193590 83 400
193600 85 393
193610 59 328
193620 89 417
193630 80 388
193640 84 403
193650 64 377
193660 66 382
193670 31 365
193680 42 347
193690 15 323
193700 38 322
193710 32 341
193720 28 332
193730 16 318
193740 20 360
193750 18 343
193760 11 335
193770 0 320
193780 27 334
193790 27 345
193800 22 369
193810 23 376
193820 21 321
193830 14 328
193840 26 359
193850 8 379
193860 30 349
193870 26 332
193880 27 363
193890 28 330
193900 26 332
193910 13 343
193920 30 405
193930 42 360
193940 69 383
193950 80 400
193960 47 384
193970 68 390
193980 65 371
193990 96 421
194000 92 396
194010 111 409
194020 114 485
194030 108 387
194040 103 448
194050 126 432
194060 109 473
194070 128 431
194080 125 451
194090 147 498
194100 104 414
194110 116 438
194120 106 443
194130 109 457
194140 101 386
194150 92 398
194160 81 378
194170 81 393
194180 75 395
194190 79 415
194200 85 385
194210 94 426
194220 83 397
194230 101 448
194240 99 443
194250 113 435
194260 112 429
194270 89 377
194280 69 402
194290 71 407
194300 79 436
194310 60 405
194320 86 420
194330 81 384
194340 64 369
194350 53 373
194360 59 378
194370 53 378
194380 67 354
194390 46 343
194400 95 424
194410 107 436
194420 97 422
194430 105 410
194440 74 391
194450 93 378
194460 113 457
194470 86 440
194480 84 436
194490 102 472
194500 76 378
194510 101 465
194520 123 456
194530 101 461
194540 91 463
194550 103 405
194560 95 452
194570 84 425
194580 104 444
194590 99 440
194600 85 420
194610 98 442
194620 91 422
194630 102 443
194640 137 450
194650 144 472
194660 111 411
194670 105 403
194680 123 391
194690 105 394
194700 120 392
194710 112 413
194720 113 381
194730 106 416
194740 98 422
194750 112 397
194760 100 385
194770 96 376
194780 102 408
194790 110 416
194800 119 407
194810 100 403
194820 133 458
194830 108 414
194840 115 455
194850 133 446
194860 152 492
194870 153 496
194880 105 450
194890 120 471
194900 106 428
194910 131 479
194920 116 427
194930 124 485
194940 111 447
194950 133 484
194960 187 527
194970 178 574
194980 132 508
194990 154 505
195000 149 488
195010 128 521
195020 133 459
195030 135 505
195040 143 507
195050 148 479
195060 130 486
195070 112 439
195080 123 527
195090 131 512
195100 144 535
195110 110 479
195120 77 447
195130 95 482
195140 111 510
195150 117 488
195160 100 430
195170 96 471
195180 95 471
195190 108 477
195200 125 507
195210 100 435
195220 125 455
195230 113 481
195240 128 494
195250 119 507
195260 129 493
195270 127 500
195280 106 507
195290 62 453
195300 133 455
195310 79 444
195320 124 478
195330 117 485
195340 114 493
195350 98 455
195360 92 440
195370 90 448
195380 97 485
195390 67 474
195400 87 446
195410 63 442
