# Frame C-Contacts All-Contacts
177690 114 485
177700 119 546
177710 136 534
177720 127 533
177730 124 534
177740 158 552
177750 140 549
177760 117 509
177770 117 497
177780 142 547
177790 100 496
177800 118 484
177810 122 517
177820 133 509
177830 157 533
177840 122 524
177850 105 451
177860 114 489
177870 122 495
177880 148 506
177890 137 513
177900 137 522
177910 112 489
177920 131 521
177930 121 494
177940 132 523
177950 122 489
177960 144 548
177970 164 526
177980 145 551
177990 141 552
178000 145 534
178010 160 547
178020 128 487
178030 178 555
178040 170 592
178050 150 566
178060 173 537
178070 163 586
178080 163 559
178090 150 545
178100 143 509
178110 131 513
178120 118 556
178130 112 479
178140 129 518
178150 130 524
178160 151 543
178170 122 511
178180 121 445
178190 106 500
178200 112 496
178210 126 545
178220 138 508
178230 147 549
178240 173 579
178250 103 484
178260 128 509
178270 124 507
178280 121 514
178290 145 522
178300 145 551
178310 160 587
178320 154 569
178330 164 557
178340 153 564
178350 160 552
178360 119 490
178370 120 499
178380 127 517
178390 137 554
178400 131 549
178410 116 489
178420 136 531
178430 113 511
178440 116 465
178450 137 511
178460 147 523
178470 160 512
178480 157 541
178490 141 519
178500 146 535
178510 110 501
178520 114 487
178530 118 500
178540 122 551
178550 123 546
178560 124 502
178570 113 515
178580 137 524
178590 125 554
178600 118 517
178610 117 519
178620 136 579
178630 127 522
178640 180 568
178650 171 551
178660 148 539
178670 137 526
178680 162 545
178690 149 548
178700 166 574
178710 141 512
178720 175 548
178730 179 554
178740 188 577
178750 184 557
178760 190 561
178770 158 513
178780 178 567
178790 165 583
178800 172 580
178810 176 556
178820 191 611
178830 176 555
178840 171 582
178850 168 562
178860 161 558
178870 172 542
178880 169 530
178890 159 554
178900 151 562
178910 161 549
178920 189 555
178930 170 560
178940 159 549
178950 180 564
178960 147 518
178970 141 522
178980 172 575
178990 205 587
179000 206 586
179010 159 516
179020 200 561
179030 157 527
179040 171 567
179050 158 525
179060 146 514
179070 158 541
179080 149 500
179090 152 526
179100 146 501
179110 156 543
179120 192 532
179130 182 547
179140 198 588
179150 140 498
179160 168 528
179170 170 520
179180 194 575
179190 167 536
179200 192 559
179210 180 560
179220 119 478
179230 175 525
179240 188 558
179250 187 569
179260 135 520
179270 137 484
179280 150 493
179290 148 525
179300 141 474
179310 108 493
179320 117 499
179330 149 542
179340 145 499
179350 172 568
179360 177 544
179370 145 528
179380 162 523
179390 176 555
179400 162 563
179410 195 573
179420 197 581
179430 167 523
179440 154 568
179450 180 568
179460 166 534
179470 167 562
179480 172 546
179490 163 519
179500 186 551
179510 187 552
179520 199 536
179530 173 546
179540 190 541
179550 154 546
179560 166 512
179570 174 547
179580 172 566
179590 167 568
179600 172 574
179610 171 572
179620 174 553
179630 213 581
179640 186 575
179650 167 560
179660 164 553
179670 195 577
179680 173 540
179690 173 561
179700 199 557
179710 163 516
179720 197 582
179730 172 523
179740 194 575
179750 164 500
179760 173 528
179770 125 482
179780 148 529
179790 145 513
179800 140 512
179810 159 491
179820 171 500
179830 158 506
179840 159 504
179850 163 519
179860 161 555
179870 132 500
179880 172 553
179890 166 521
179900 181 584
179910 158 523
179920 168 547
179930 171 521
179940 154 545
179950 151 574
179960 118 502
179970 137 523
179980 143 512
179990 133 531
180000 128 542
180010 127 533
180020 142 531
180030 146 548
180040 111 517
180050 114 491
180060 141 552
180070 161 557
180080 170 552
180090 165 542
180100 165 530
180110 161 552
180120 180 563
180130 157 544
180140 173 543
180150 184 554
180160 165 545
180170 154 518
180180 160 528
180190 153 542
180200 142 517
180210 151 552
180220 184 554
180230 143 547
180240 129 489
180250 185 563
180260 170 548
180270 138 553
180280 168 543
180290 164 541
180300 197 569
180310 186 549
180320 188 581
180330 208 608
180340 185 598
180350 197 566
180360 177 568
180370 178 557
180380 155 549
180390 180 565
180400 154 511
180410 167 528
180420 186 596
180430 179 573
180440 201 545
180450 147 514
180460 169 513
180470 163 550
180480 182 581
180490 174 572
180500 130 521
180510 152 537
180520 188 553
180530 185 567
180540 139 528
180550 150 527
180560 148 521
180570 165 571
180580 159 553
180590 167 529
180600 158 545
180610 142 560
180620 172 567
180630 171 550
180640 152 548
180650 151 522
180660 143 538
180670 120 505
180680 161 547
180690 154 541
180700 175 551
180710 162 554
180720 163 531
180730 161 551
180740 185 561
180750 162 558
180760 164 539
180770 134 539
180780 192 548
180790 147 527
180800 149 537
180810 167 551
180820 155 531
180830 152 543
180840 163 554
180850 149 540
180860 149 518
180870 145 512
180880 186 586
180890 165 572
180900 128 523
180910 128 468
180920 124 509
180930 129 519
180940 136 510
180950 126 509
180960 135 503
180970 120 483
180980 114 483
180990 123 496
181000 120 499
181010 109 495
181020 122 481
181030 109 467
181040 137 539
181050 110 549
181060 124 522
181070 131 566
181080 96 488
181090 109 491
181100 126 537
181110 83 477
181120 119 494
181130 90 482
181140 91 489
181150 78 460
181160 81 439
181170 104 478
181180 121 476
181190 109 500
181200 125 524
181210 114 517
181220 86 484
181230 99 499
181240 97 523
181250 121 557
181260 114 512
181270 98 485
181280 96 463
181290 117 481
181300 114 498
181310 135 514
181320 157 537
181330 132 536
181340 143 514
181350 141 500
181360 157 544
181370 142 554
181380 176 574
181390 154 550
181400 130 518
181410 131 546
181420 153 520
181430 109 478
181440 103 517
181450 146 528
181460 121 513
181470 116 464
181480 111 497
181490 117 529
181500 103 479
181510 144 578
181520 158 552
181530 160 540
181540 135 520
181550 156 562
181560 148 555
181570 141 516
181580 154 538
181590 157 569
181600 143 511
181610 127 508
181620 124 521
181630 141 525
181640 149 528
181650 127 544
181660 139 558
181670 168 525
181680 160 587
181690 129 546
181700 112 505
181710 142 517
181720 139 484
181730 174 582
181740 148 507
181750 139 550
181760 143 523
181770 125 510
181780 183 553
181790 155 514
181800 168 570
181810 131 480
181820 156 546
181830 120 497
181840 96 449
181850 81 455
181860 110 531
181870 106 488
181880 92 481
181890 107 468
181900 134 517
181910 129 536
181920 163 547
181930 111 520
181940 123 493
181950 123 497
181960 176 628
181970 126 515
181980 127 533
181990 126 498
182000 100 489
182010 104 495
182020 95 490
182030 88 462
182040 81 472
182050 105 475
182060 108 491
182070 92 508
182080 104 477
182090 107 463
182100 104 458
182110 75 431
182120 79 462
182130 98 482
182140 74 455
182150 105 489
182160 133 457
182170 112 496
182180 105 502
182190 98 468
182200 129 515
182210 95 484
182220 125 522
182230 120 511
182240 97 471
182250 106 506
182260 96 480
182270 104 501
182280 112 497
182290 105 516
182300 103 495
182310 109 496
182320 95 489
182330 117 525
182340 135 513
182350 123 513
182360 99 499
182370 100 488
182380 119 512
182390 105 514
182400 118 481
182410 102 492
182420 106 503
182430 94 472
182440 103 499
182450 110 500
182460 94 479
182470 122 533
182480 110 505
182490 96 482
182500 125 514
182510 94 489
182520 106 493
182530 99 467
182540 87 487
182550 105 467
182560 153 543
182570 143 545
182580 93 466
182590 96 500
182600 138 525
182610 144 487
182620 110 506
182630 135 546
182640 122 541
182650 135 523
182660 161 601
182670 152 586
182680 104 533
182690 143 518
182700 159 575
182710 172 542
182720 141 557
182730 152 565
182740 169 570
182750 158 509
182760 165 545
182770 183 568
182780 191 577
182790 161 565
182800 201 605
182810 182 538
182820 165 539
182830 158 476
182840 154 510
182850 159 501
182860 151 532
182870 172 545
182880 141 502
182890 115 489
182900 109 455
182910 76 440
182920 73 427
182930 113 482
182940 76 413
182950 81 429
182960 121 460
182970 90 416
182980 81 442
182990 95 452
183000 70 402
183010 67 409
183020 76 429
183030 98 478
183040 104 455
183050 95 479
183060 51 447
183070 70 414
183080 73 405
183090 73 444
183100 94 462
183110 86 461
183120 83 446
183130 96 442
183140 108 483
183150 91 448
183160 112 455
183170 109 464
183180 99 457
183190 107 474
183200 92 431
183210 116 491
183220 96 456
183230 104 450
183240 88 441
183250 85 450
183260 93 466
183270 79 454
183280 113 471
183290 95 464
183300 91 480
183310 96 465
183320 85 451
183330 93 463
183340 66 437
183350 66 474
183360 45 476
183370 66 422
183380 56 444
183390 58 405
183400 76 435
183410 70 430
183420 95 471
183430 65 431
183440 57 405
183450 78 447
183460 60 434
183470 39 389
183480 38 413
183490 74 424
183500 41 366
183510 75 423
183520 41 396
183530 42 400
183540 37 406
183550 46 393
183560 47 380
183570 73 406
183580 58 389
183590 65 424
183600 64 449
183610 45 407
183620 51 472
183630 66 445
183640 44 435
183650 42 444
183660 67 468
183670 44 417
183680 50 402
183690 60 424
183700 45 418
183710 38 420
183720 40 379
183730 62 420
183740 49 414
183750 60 424
183760 41 389
183770 44 398
183780 40 421
183790 56 444
183800 40 446
183810 40 418
183820 52 435
183830 45 416
183840 70 454
183850 60 461
183860 45 441
183870 51 425
183880 53 458
183890 77 463
183900 65 479
183910 54 439
183920 61 442
183930 58 430
183940 49 406
183950 50 442
183960 55 442
183970 48 410
183980 71 426
183990 53 441
184000 60 452
184010 50 445
184020 57 437
184030 55 440
184040 72 453
184050 60 440
184060 69 426
184070 69 440
184080 69 409
184090 80 445
184100 59 433
184110 87 445
184120 86 458
184130 75 452
184140 56 428
184150 74 462
184160 53 371
184170 81 450
184180 69 431
184190 51 412
184200 41 435
184210 53 436
184220 41 417
184230 29 408
184240 25 433
184250 38 424
184260 21 429
184270 43 426
184280 83 443
184290 45 427
184300 46 418
184310 34 368
184320 58 443
184330 35 414
184340 38 400
184350 33 424
184360 53 439
184370 46 465
184380 53 430
184390 79 486
184400 68 444
184410 74 488
184420 89 463
184430 79 457
184440 71 445
184450 69 445
184460 48 447
184470 59 447
184480 82 479
184490 58 458
184500 45 411
184510 56 428
184520 42 440
184530 71 462
184540 38 407
184550 67 448
184560 48 432
184570 71 450
184580 80 438
184590 61 435
184600 53 448
184610 64 403
184620 66 460
184630 65 467
184640 64 422
184650 60 463
184660 57 432
184670 67 411
184680 69 471
184690 36 430
184700 55 460
184710 44 435
184720 71 452
184730 65 449
184740 58 481
184750 56 440
184760 63 473
184770 45 424
184780 49 488
184790 44 448
184800 49 466
184810 52 429
184820 58 478
184830 59 455
184840 54 484
184850 54 448
184860 50 466
184870 65 475
184880 56 439
184890 54 469
184900 40 424
184910 53 430
184920 54 459
184930 60 451
184940 70 477
184950 53 440
184960 58 458
184970 64 479
184980 60 422
184990 57 443
185000 71 484
185010 59 435
185020 43 454
185030 49 428
185040 50 434
185050 33 410
185060 45 472
185070 47 443
185080 38 447
185090 49 458
185100 51 438
185110 41 439
185120 37 413
185130 43 459
185140 41 442
185150 56 465
185160 41 433
185170 38 446
185180 40 464
185190 42 418
185200 38 436
185210 47 423
185220 35 421
185230 47 424
185240 45 400
185250 49 423
185260 39 395
185270 62 466
185280 55 450
185290 48 418
185300 36 411
185310 34 413
185320 40 366
185330 33 389
185340 42 405
185350 38 417
185360 44 416
185370 36 411
185380 39 379
185390 41 392
185400 37 399
185410 41 396
185420 24 362
185430 45 429
185440 39 377
185450 46 395
185460 43 362
185470 42 376
185480 32 377
185490 47 409
185500 55 401
185510 39 389
185520 45 384
185530 62 449
185540 40 391
185550 50 398
185560 44 407
185570 36 401
185580 33 390
185590 45 374
185600 31 385
185610 34 381
185620 39 395
185630 41 393
185640 49 410
185650 33 389
185660 38 361
185670 38 378
185680 36 370
185690 50 393
185700 43 450
185710 44 425
185720 31 399
185730 37 386
185740 49 415
185750 61 395
185760 69 441
185770 58 410
185780 68 439
185790 43 404
185800 70 437
185810 58 414
185820 91 452
185830 58 407
185840 61 387
185850 62 416
185860 38 377
185870 43 401
185880 58 421
185890 72 447
185900 55 393
185910 52 410
185920 78 412
185930 69 411
185940 77 456
185950 75 426
185960 56 421
185970 66 420
185980 68 442
185990 62 413
186000 40 431
186010 49 409
186020 45 390
186030 33 358
186040 38 377
186050 31 351
186060 41 401
186070 53 437
186080 44 375
186090 37 387
186100 37 402
186110 28 353
186120 52 420
186130 58 373
186140 38 391
186150 42 388
186160 48 382
186170 41 417
186180 58 421
186190 49 409
186200 54 398
186210 58 406
186220 60 419
186230 32 373
186240 67 397
186250 57 374
186260 41 382
186270 50 397
186280 48 376
186290 43 375
186300 55 391
186310 52 401
186320 35 371
186330 48 363
186340 48 386
186350 53 396
186360 76 433
186370 78 424
186380 72 427
186390 50 403
186400 44 385
186410 50 406
186420 54 369
186430 39 374
186440 34 389
186450 32 400
186460 59 450
186470 64 402
186480 43 409
186490 43 401
186500 54 447
186510 47 412
186520 35 387
186530 49 389
186540 63 404
186550 55 418
186560 44 386
186570 33 355
186580 66 374
186590 78 407
186600 66 384
186610 77 414
186620 63 392
186630 78 461
186640 80 409
186650 90 435
186660 87 446
186670 108 461
186680 85 421
186690 109 459
186700 112 469
186710 77 441
186720 82 417
186730 108 457
186740 121 460
186750 104 425
186760 104 499
186770 111 479
186780 111 454
186790 123 493
186800 110 482
186810 129 501
186820 111 492
186830 128 491
186840 127 545
186850 101 467
186860 82 488
186870 104 485
186880 85 453
186890 93 462
186900 95 473
186910 97 452
186920 103 470
186930 107 478
186940 76 468
186950 65 410
186960 59 393
186970 61 442
186980 81 449
186990 68 460
187000 49 434
187010 57 452
187020 60 426
187030 73 438
187040 61 452
187050 67 443
187060 67 442
187070 71 414
187080 70 428
187090 75 449
187100 77 444
187110 99 448
187120 78 425
187130 68 439
187140 59 455
187150 47 437
187160 51 428
187170 71 443
187180 60 419
187190 68 427
187200 53 392
187210 63 434
187220 50 401
187230 53 416
187240 67 392
187250 75 445
187260 63 464
187270 72 429
187280 73 431
187290 67 427
187300 87 430
187310 105 463
187320 90 414
187330 119 482
187340 62 459
187350 90 458
187360 65 447
187370 68 431
187380 54 439
187390 41 417
187400 53 413
187410 48 404
187420 44 402
187430 40 404
187440 28 388
187450 45 415
187460 44 406
187470 45 414
187480 31 374
187490 51 389
187500 46 414
187510 49 409
187520 61 410
187530 69 451
187540 71 416
187550 52 389
187560 65 458
187570 62 433
187580 58 442
187590 54 413
187600 54 431
187610 65 423
187620 65 451
187630 66 433
187640 66 444
187650 61 432
187660 37 442
187670 67 416
187680 48 421
187690 41 379
187700 55 465
187710 59 459
187720 60 419
187730 71 453
187740 59 445
187750 56 423
187760 63 442
187770 56 414
187780 76 443
187790 69 449
187800 59 424
187810 90 464
187820 91 450
187830 85 445
187840 85 439
187850 68 441
187860 47 400
187870 72 446
187880 76 461
187890 68 422
187900 75 461
187910 60 423
187920 61 417
187930 80 454
187940 56 409
187950 54 436
187960 48 432
187970 72 463
187980 57 428
187990 57 426
188000 52 416
188010 64 412
188020 62 452
188030 36 419
188040 54 392
188050 38 385
188060 53 426
188070 59 426
188080 46 418
188090 51 408
188100 59 430
188110 68 437
188120 57 427
188130 81 467
188140 63 417
188150 53 409
188160 34 393
188170 58 426
188180 39 415
188190 49 449
188200 56 438
188210 37 390
188220 67 438
188230 45 457
188240 54 440
188250 40 425
188260 41 420
188270 39 383
188280 40 384
188290 37 418
188300 48 444
188310 56 414
188320 58 434
188330 44 398
188340 31 398
188350 59 436
188360 69 460
188370 58 413
188380 67 455
188390 69 458
188400 80 433
188410 69 403
188420 56 418
188430 51 441
188440 31 410
188450 44 426
188460 57 405
188470 32 369
188480 30 397
188490 49 392
188500 34 396
188510 32 377
188520 42 390
188530 43 384
188540 51 403
188550 45 383
188560 45 417
188570 46 447
188580 64 461
188590 34 398
188600 44 406
188610 43 411
188620 36 384
188630 39 420
188640 59 395
188650 54 423
188660 67 451
188670 70 451
188680 73 451
188690 46 413
188700 53 456
188710 48 420
188720 38 403
188730 58 408
188740 47 429
188750 27 381
188760 60 419
188770 44 426
188780 42 419
188790 30 386
188800 31 403
188810 51 430
188820 49 403
188830 45 413
188840 33 349
188850 85 432
188860 74 450
188870 84 460
188880 79 436
188890 77 426
188900 90 447
188910 72 417
188920 66 429
188930 86 447
188940 66 465
188950 44 421
188960 59 442
188970 68 414
188980 86 458
188990 53 409
189000 67 449
189010 69 407
189020 68 446
189030 53 397
189040 61 426
189050 75 467
189060 69 446
189070 67 432
189080 77 432
189090 66 420
189100 82 465
189110 76 445
189120 48 441
189130 43 402
189140 49 432
189150 56 441
189160 29 388
189170 20 393
189180 37 429
189190 39 421
189200 46 383
189210 35 412
189220 32 388
189230 43 389
189240 50 385
189250 32 385
189260 26 424
189270 32 414
189280 38 415
189290 25 383
189300 29 378
189310 38 356
189320 58 453
189330 63 398
189340 39 380
189350 37 400
189360 58 381
189370 82 439
189380 75 441
189390 54 435
189400 49 438
189410 36 418
189420 53 449
189430 44 405
189440 40 369
189450 63 417
189460 77 456
189470 64 443
189480 62 428
189490 53 435
189500 43 398
189510 55 413
189520 38 419
189530 49 415
189540 50 442
189550 40 409
189560 57 437
189570 34 418
189580 40 440
189590 29 420
189600 61 403
189610 72 435
189620 23 377
189630 40 431
189640 38 360
189650 52 376
189660 31 372
189670 20 360
189680 24 358
189690 36 360
189700 25 398
189710 40 378
189720 25 387
189730 30 379
189740 37 390
189750 44 395
189760 28 392
189770 26 377
189780 45 420
189790 38 402
189800 49 415
189810 39 417
189820 39 419
189830 58 422
189840 53 417
189850 46 403
189860 38 443
189870 37 433
189880 40 391
189890 43 425
189900 41 415
189910 60 441
189920 39 399
189930 69 427
189940 54 420
189950 65 459
189960 77 459
189970 65 431
189980 59 441
189990 45 393
190000 56 445
190010 59 419
190020 72 454
190030 57 426
190040 56 445
190050 61 459
190060 45 406
190070 57 450
190080 59 470
190090 71 448
190100 60 397
190110 57 426
190120 78 441
190130 86 475
190140 82 452
190150 82 485
190160 79 478
190170 84 456
190180 93 484
190190 89 503
190200 152 554
190210 155 558
190220 162 532
190230 149 523
190240 149 553
190250 133 516
190260 111 446
190270 134 509
190280 150 479
190290 138 510
190300 150 513
190310 124 502
190320 118 456
190330 152 466
190340 129 486
190350 142 528
190360 138 530
190370 153 542
190380 161 517
190390 137 494
190400 127 494
190410 118 544
190420 165 575
190430 148 534
190440 163 556
190450 168 576
190460 142 521
190470 150 527
190480 171 549
190490 157 555
190500 156 513
190510 141 520
190520 130 496
190530 134 511
190540 155 521
190550 135 522
190560 163 559
190570 153 533
190580 140 545
190590 152 549
190600 122 483
190610 170 557
190620 154 584
190630 162 538
190640 165 548
190650 115 478
190660 159 521
190670 182 544
190680 149 520
190690 144 508
190700 160 562
190710 126 511
190720 147 547
190730 139 505
190740 147 544
190750 126 531
190760 145 540
190770 126 526
190780 113 521
190790 156 557
190800 148 525
190810 144 511
190820 176 546
190830 172 544
190840 128 545
190850 142 523
190860 144 534
190870 126 516
190880 106 504
190890 115 469
190900 112 496
190910 98 481
190920 97 456
190930 91 466
190940 98 469
190950 100 460
190960 100 458
190970 89 469
190980 98 510
190990 90 463
191000 108 485
191010 118 556
191020 135 522
191030 127 537
191040 90 459
191050 106 479
191060 96 476
191070 131 481
191080 138 551
191090 144 530
191100 132 557
191110 113 474
191120 112 470
191130 154 524
191140 135 481
191150 124 547
191160 144 565
191170 155 529
191180 130 518
191190 132 515
191200 138 491
191210 104 477
191220 118 538
191230 151 538
191240 115 529
191250 134 518
191260 95 446
191270 135 492
191280 105 466
191290 84 440
191300 96 439
191310 67 415
191320 44 389
191330 66 399
191340 55 380
191350 51 461
191360 63 423
191370 73 468
191380 80 452
191390 95 485
191400 69 431
191410 93 476
191420 77 460
191430 58 432
191440 69 429
191450 72 454
191460 80 443
191470 90 483
191480 74 453
191490 77 433
191500 63 391
191510 64 391
191520 89 454
191530 69 431
191540 97 440
191550 95 454
191560 104 472
191570 88 482
191580 87 477
191590 62 452
191600 72 463
191610 94 478
191620 95 488
191630 84 449
191640 76 446
191650 81 466
191660 87 473
191670 114 493
191680 85 501
191690 73 452
191700 79 474
191710 65 430
191720 63 465
191730 75 434
191740 103 481
191750 88 467
191760 94 463
191770 94 440
191780 81 441
191790 75 443
191800 79 479
191810 82 497
191820 85 510
191830 80 496
191840 81 454
191850 75 479
191860 88 484
191870 86 479
191880 65 454
191890 85 483
191900 76 472
191910 90 467
191920 68 440
191930 81 460
191940 77 478
191950 78 506
191960 88 468
191970 68 441
191980 83 501
191990 84 496
192000 84 515
192010 77 493
192020 75 493
192030 78 475
192040 72 467
192050 69 459
192060 76 454
192070 86 460
192080 105 508
192090 89 474
192100 100 489
192110 91 468
192120 64 448
192130 98 500
192140 76 491
192150 96 456
192160 85 421
192170 100 473
192180 112 506
192190 90 485
192200 114 474
192210 94 514
192220 92 486
192230 130 517
192240 106 496
192250 109 498
192260 99 486
192270 67 453
192280 108 488
192290 104 505
192300 81 448
192310 91 499
192320 86 468
192330 70 463
192340 64 460
192350 74 464
192360 86 487
192370 83 445
192380 101 492
192390 100 500
192400 84 498
192410 98 515
192420 81 477
192430 69 466
192440 70 459
192450 83 445
192460 81 459
192470 106 466
192480 87 487
192490 114 514
192500 111 503
192510 109 482
192520 81 449
192530 78 521
192540 82 443
192550 80 438
192560 82 417
192570 82 432
192580 86 480
192590 89 460
192600 76 489
192610 76 445
192620 91 460
192630 74 451
192640 69 424
192650 66 458
192660 71 437
192670 65 415
192680 59 456
192690 70 446
192700 52 448
192710 71 451
192720 87 455
192730 78 431
192740 97 466
192750 82 446
192760 76 445
192770 81 465
192780 71 437
192790 77 421
192800 80 469
192810 83 483
192820 68 427
192830 82 447
192840 78 491
192850 77 433
192860 64 446
192870 81 487
192880 87 514
192890 74 487
192900 93 510
192910 78 482
192920 58 446
192930 70 487
192940 69 453
192950 109 506
192960 76 478
192970 68 503
192980 67 457
192990 74 519
193000 65 447
193010 67 445
193020 66 487
193030 76 499
193040 62 482
193050 62 459
193060 69 478
193070 82 502
193080 77 436
193090 76 448
193100 88 510
193110 82 459
193120 116 497
193130 92 486
193140 101 513
193150 106 534
193160 115 499
193170 118 510
193180 112 511
193190 96 494
193200 119 540
193210 109 508
193220 114 533
193230 120 524
193240 118 503
193250 90 485
193260 107 502
193270 91 474
193280 82 490
193290 69 489
193300 73 479
193310 99 523
193320 98 490
193330 89 485
193340 87 479
193350 71 489
193360 62 466
193370 90 476
193380 69 484
193390 72 503
193400 58 469
193410 75 479
193420 70 437
193430 64 451
193440 57 433
193450 52 429
193460 59 445
193470 61 426
193480 58 435
193490 51 467
193500 54 436
193510 61 465
193520 49 445
193530 42 452
193540 53 462
193550 43 439
193560 49 439
193570 64 429
193580 54 436
193590 72 466
193600 77 447
193610 78 485
193620 77 494
193630 61 437
193640 52 446
193650 38 445
193660 52 433
193670 61 436
193680 49 407
193690 50 457
193700 52 463
193710 49 403
193720 55 457
193730 83 475
193740 67 431
193750 66 464
193760 63 450
193770 53 450
193780 56 420
193790 59 458
193800 56 487
193810 57 439
193820 61 430
193830 59 447
193840 75 448
193850 71 426
193860 77 464
193870 47 457
193880 77 458
193890 64 445
193900 66 442
193910 70 488
193920 76 444
193930 63 432
193940 76 408
193950 82 482
193960 95 492
193970 98 446
193980 73 479
193990 60 444
194000 86 476
194010 62 495
194020 68 456
194030 62 451
194040 70 449
194050 72 455
194060 69 464
194070 69 442
194080 57 484
194090 69 449
194100 81 469
194110 87 468
194120 101 497
194130 79 463
194140 89 454
194150 121 501
194160 126 508
194170 105 495
194180 96 468
194190 99 485
194200 101 510
194210 98 481
194220 116 511
194230 115 503
194240 95 478
194250 111 489
194260 105 474
194270 113 514
194280 93 464
194290 85 458
194300 80 449
194310 116 487
194320 127 548
194330 107 493
194340 88 474
194350 110 515
194360 108 501
194370 75 455
194380 104 522
194390 110 504
194400 96 471
194410 98 489
194420 67 450
194430 55 440
194440 59 416
194450 53 400
194460 86 486
194470 67 415
194480 67 456
194490 72 444
194500 92 460
194510 80 434
194520 65 458
194530 63 487
194540 62 448
194550 84 466
194560 77 476
194570 80 473
194580 81 447
194590 80 489
194600 69 456
194610 76 439
194620 73 389
194630 105 483
194640 103 489
194650 92 445
194660 96 510
194670 97 466
194680 88 518
194690 82 481
194700 79 437
194710 64 459
194720 87 476
194730 81 470
194740 75 473
194750 66 472
194760 71 437
194770 74 454
194780 66 432
194790 61 437
194800 67 432
194810 71 431
194820 70 477
194830 62 454
194840 72 479
194850 78 492
194860 82 472
194870 80 446
194880 99 502
194890 60 398
194900 71 472
194910 56 440
194920 67 462
194930 64 433
194940 71 429
194950 51 471
194960 73 451
194970 67 466
194980 60 432
194990 65 454
195000 43 429
195010 63 443
195020 51 420
195030 67 530
195040 49 422
195050 72 483
195060 75 470
195070 69 418
195080 81 498
195090 67 483
195100 49 462
195110 67 433
195120 56 434
195130 56 462
195140 69 446
195150 29 427
195160 50 424
195170 46 396
195180 42 403
195190 36 440
195200 43 439
195210 42 445
195220 32 392
195230 30 410
195240 41 422
195250 37 402
195260 39 408
195270 44 411
195280 31 430
195290 40 396
195300 39 423
195310 40 465
195320 32 377
195330 48 466
195340 37 425
195350 33 474
195360 24 410
195370 33 430
195380 31 387
195390 43 396
195400 35 481
195410 33 425
195420 36 403
195430 40 444
195440 36 408
195450 41 422
195460 45 410
195470 40 408
195480 28 424
195490 45 463
195500 37 442
195510 26 417
195520 48 445
195530 37 412
195540 39 456
195550 32 407
195560 36 436
195570 39 418
195580 41 437
195590 44 432
195600 55 465
195610 54 416
195620 64 492
195630 62 490
195640 66 483
195650 64 459
195660 48 443
195670 48 425
195680 71 482
195690 61 452
195700 71 465
195710 64 447
195720 59 417
195730 38 430
195740 46 407
195750 43 430
195760 46 394
195770 60 461
195780 62 448
195790 81 483
195800 73 455
195810 66 464
195820 62 477
195830 82 498
195840 54 471
195850 67 453
195860 63 427
195870 77 441
195880 78 440
195890 71 473
195900 70 458
195910 77 466
195920 84 450
195930 94 453
195940 54 437
195950 53 416
195960 74 453
195970 79 488
195980 90 484
195990 63 441
196000 90 470
196010 78 438
196020 105 529
196030 105 475
196040 72 494
196050 102 482
196060 63 444
196070 75 486
196080 93 517
196090 65 457
196100 65 452
196110 67 449
196120 87 462
196130 53 418
196140 65 458
196150 78 477
196160 82 488
196170 80 484
196180 76 424
196190 70 462
196200 78 427
196210 73 450
196220 79 452
196230 92 492
196240 92 448
196250 85 460
196260 97 447
196270 76 423
196280 89 441
196290 91 429
196300 96 443
196310 73 450
196320 62 413
196330 79 439
196340 71 405
196350 77 431
196360 82 433
196370 75 422
196380 64 415
196390 56 401
196400 62 420
196410 59 424
196420 53 398
196430 59 411
196440 66 416
196450 52 399
196460 42 441
196470 89 441
196480 65 426
196490 67 430
196500 61 426
196510 69 423
196520 75 459
196530 82 492
196540 71 457
196550 74 463
196560 46 419
196570 60 427
196580 43 441
196590 46 431
196600 48 440
196610 58 418
196620 57 422
196630 68 428
196640 56 417
196650 60 445
196660 53 457
196670 65 453
196680 53 422
196690 56 443
196700 57 405
196710 48 441
196720 65 440
196730 47 446
196740 49 449
196750 51 440
196760 47 404
196770 57 432
196780 59 429
196790 48 427
196800 55 467
196810 59 465
196820 60 477
196830 77 441
196840 79 443
196850 68 439
196860 85 473
196870 74 457
196880 89 459
196890 62 440
196900 81 442
196910 80 453
196920 65 438
196930 92 487
196940 82 456
196950 91 490
196960 81 470
196970 92 482
196980 106 485
196990 74 490
197000 103 497
197010 86 455
197020 86 495
197030 75 470
197040 111 523
197050 96 508
197060 79 487
197070 101 497
197080 81 429
197090 73 520
197100 81 442
197110 84 455
197120 88 490
197130 87 483
197140 88 479
197150 91 521
197160 75 465
197170 94 499
197180 69 501
197190 80 484
197200 70 471
197210 68 507
197220 74 466
197230 65 483
197240 59 409
197250 58 423
197260 61 419
197270 56 414
197280 65 458
197290 66 403
197300 80 459
197310 70 482
197320 75 448
197330 61 434
197340 73 431
197350 65 429
197360 72 423
197370 88 490
197380 66 426
197390 67 440
197400 74 424
197410 92 427
197420 64 451
197430 79 443
197440 85 466
197450 81 470
197460 78 466
197470 79 457
197480 73 448
197490 88 470
197500 91 483
197510 86 468
197520 75 476
197530 93 494
197540 82 457
197550 64 450
197560 61 444
197570 79 474
197580 69 438
197590 68 386
197600 64 429
197610 69 451
197620 83 489
197630 72 457
197640 74 453
197650 76 466
