# #Frame C1_sub1 C1_sub2 C2_sub1 C2_sub2
196530 0 38 31 0
196540 0 37 21 0
196550 0 37 19 0
196560 0 35 27 0
196570 0 43 16 0
196580 0 29 18 0
196590 0 39 15 0
196600 0 44 21 0
196610 0 30 33 0
196620 0 68 24 0
196630 0 67 24 0
196640 0 50 15 0
196650 0 48 33 0
196660 0 43 34 0
196670 0 41 36 0
196680 0 58 16 0
196690 0 47 29 0
196700 0 53 26 0
196710 0 59 31 0
196720 0 54 34 0
196730 0 54 42 0
196740 0 45 42 0
196750 0 33 38 0
196760 0 52 41 0
196770 0 47 41 0
196780 0 54 18 0
196790 0 53 42 0
196800 0 54 9 0
196810 0 32 17 0
196820 0 37 5 0
196830 0 38 7 0
196840 0 39 0 0
196850 0 31 14 0
196860 0 56 22 0
196870 0 35 18 0
196880 0 37 2 0
196890 0 27 8 0
196900 0 18 15 0
196910 0 33 53 0
196920 0 32 30 0
196930 0 20 35 0
196940 0 50 14 0
196950 0 48 18 0
196960 0 39 29 0
196970 0 22 19 0
196980 0 0 0 0
196990 0 0 16 0
197000 0 0 23 0
197010 0 0 14 0
197020 0 1 33 0
197030 0 0 27 0
197040 0 0 43 0
197050 0 0 31 0
197060 0 0 63 0
197070 0 0 0 0
197080 0 0 0 0
197090 0 0 0 0
197100 0 0 0 0
197110 0 0 0 0
197120 0 0 0 0
197130 0 0 0 0
197140 0 0 0 0
197150 0 0 0 0
197160 0 0 0 0
197170 0 0 0 0
197180 0 0 0 0
197190 0 0 0 0
197200 0 0 0 0
197210 0 0 0 0
197220 0 0 19 0
197230 0 0 10 0
197240 0 0 5 0
197250 0 0 16 0
197260 0 4 15 0
197270 0 0 10 0
197280 0 0 20 0
197290 0 0 26 0
197300 0 0 28 0
197310 0 0 0 0
197320 3 0 2 0
197330 0 1 17 0
197340 8 0 0 0
197350 0 0 0 0
197360 0 0 0 0
197370 0 0 0 0
197380 0 0 0 0
197390 0 0 0 0
197400 0 0 0 0
197410 0 0 0 0
197420 0 0 0 0
197430 0 0 0 0
197440 2 1 9 0
197450 15 0 0 0
197460 33 0 9 0
197470 29 0 0 0
197480 25 0 37 0
197490 30 0 5 0
197500 0 0 26 0
197510 0 0 14 0
197520 1 0 15 0
197530 0 0 15 0
197540 1 0 16 0
197550 0 0 47 0
197560 8 0 42 0
197570 0 0 34 0
197580 0 0 17 0
197590 1 0 21 0
197600 1 0 59 0
197610 2 1 56 0
197620 1 0 57 0
197630 0 1 37 0
197640 0 0 0 0
197650 0 0 0 0
197660 0 0 32 0
197670 0 0 48 0
197680 0 0 18 0
197690 0 1 31 0
197700 0 0 25 0
197710 0 0 44 0
197720 0 0 42 0
197730 0 0 21 0
197740 0 0 34 0
197750 0 0 41 0
197760 0 0 35 0
197770 0 0 35 0
197780 6 0 45 0
197790 0 0 41 0
197800 0 0 38 0
197810 0 0 4 0
197820 0 0 8 0
197830 0 0 38 0
197840 0 0 38 0
197850 0 0 43 0
197860 0 0 38 0
197870 0 0 38 0
197880 0 0 45 0
197890 0 8 46 0
197900 0 0 52 0
197910 0 0 41 0
197920 0 0 44 0
197930 0 0 56 0
197940 0 0 56 0
197950 0 1 59 0
197960 0 1 57 0
197970 0 0 53 0
197980 0 0 67 0
197990 0 4 22 0
198000 0 0 45 0
198010 0 0 36 0
198020 0 1 46 0
198030 0 0 39 0
198040 0 0 21 0
198050 0 0 29 0
198060 6 0 29 0
198070 5 0 27 0
198080 5 0 30 0
198090 0 0 2 0
198100 0 0 12 0
198110 0 10 5 0
198120 0 7 10 0
198130 0 0 0 0
198140 0 5 19 0
198150 0 9 4 0
198160 0 1 16 0
198170 0 10 9 0
198180 0 7 6 0
198190 0 0 18 0
198200 0 3 24 0
198210 0 4 9 0
198220 0 1 39 0
198230 0 18 4 0
198240 0 43 28 0
198250 0 7 62 0
198260 0 3 24 0
198270 0 8 37 0
198280 0 7 43 0
198290 0 13 46 0
198300 0 0 44 0
198310 0 0 55 0
198320 0 2 52 0
198330 0 12 31 0
198340 0 0 31 0
198350 0 1 51 0
198360 0 4 38 0
198370 0 3 52 0
198380 0 4 39 0
198390 0 1 37 0
198400 0 0 46 0
198410 0 0 57 0
198420 0 0 22 0
198430 0 0 9 0
198440 0 0 16 0
198450 0 1 23 0
198460 0 0 14 0
198470 0 0 21 0
198480 0 8 22 0
198490 0 0 8 0
198500 4 1 20 0
198510 0 7 29 0
198520 0 5 27 0
198530 0 0 12 0
198540 0 1 31 0
198550 0 0 18 0
198560 0 0 49 0
198570 0 0 39 0
198580 0 2 14 0
198590 0 8 6 0
198600 0 4 35 0
198610 0 0 25 0
198620 0 0 24 0
198630 0 0 14 0
198640 0 1 33 0
198650 0 0 51 0
198660 0 0 47 0
198670 0 3 38 0
198680 0 0 0 0
198690 0 0 0 0
198700 0 0 0 0
198710 0 0 0 0
198720 0 0 0 0
198730 0 0 0 0
198740 0 0 0 0
198750 0 0 0 0
198760 0 0 0 0
198770 0 0 0 0
198780 0 0 0 0
198790 0 0 0 0
198800 0 0 0 0
198810 0 0 0 0
198820 0 0 0 12
198830 0 0 0 17
198840 0 0 0 12
198850 0 0 0 2
198860 0 0 0 0
198870 0 0 0 2
198880 0 0 0 0
198890 0 0 0 0
198900 0 0 0 1
198910 0 35 0 7
198920 0 41 0 4
198930 0 34 0 18
198940 0 8 0 20
198950 0 7 0 17
198960 0 3 0 0
198970 0 10 0 0
198980 0 28 0 0
198990 0 29 0 0
199000 0 14 0 2
199010 0 3 0 0
199020 0 1 0 0
199030 0 0 0 0
199040 0 0 0 0
199050 0 0 0 0
199060 0 0 0 4
199070 0 9 0 6
199080 0 0 0 10
199090 0 0 0 0
199100 0 0 0 0
199110 0 0 0 0
199120 0 7 0 0
199130 0 3 0 0
199140 0 0 0 0
199150 0 0 0 0
199160 0 0 0 0
199170 0 0 0 0
199180 0 0 0 0
199190 0 0 0 0
199200 0 0 0 0
199210 0 0 0 0
199220 0 0 0 0
199230 0 0 0 2
199240 0 0 0 10
199250 0 0 0 8
199260 0 0 0 20
199270 0 0 0 12
199280 0 0 0 9
199290 0 0 0 4
199300 0 0 0 0
199310 0 0 0 2
199320 0 0 0 0
199330 0 0 0 0
199340 0 0 0 0
199350 0 0 0 0
199360 0 0 0 0
199370 0 6 0 0
199380 0 9 0 0
199390 0 0 0 0
199400 0 6 0 0
199410 0 0 0 0
199420 0 0 0 0
199430 0 0 0 0
199440 0 1 0 0
199450 0 0 0 0
199460 0 0 0 0
199470 0 0 1 0
199480 1 0 0 0
199490 0 0 0 0
199500 0 0 2 0
199510 0 0 0 0
199520 0 0 0 0
199530 0 0 4 0
199540 0 1 1 0
199550 0 0 2 0
199560 0 0 0 0
199570 0 1 0 0
199580 0 0 0 0
199590 0 0 0 0
199600 0 0 0 0
199610 0 0 0 0
199620 0 0 9 0
199630 0 0 0 0
199640 0 0 0 0
199650 0 0 0 0
199660 0 0 6 0
199670 0 0 1 0
199680 0 0 1 0
199690 0 0 0 0
199700 0 9 2 0
199710 0 16 0 0
199720 0 14 0 0
199730 0 20 0 0
199740 0 22 0 0
199750 0 38 0 0
199760 0 41 0 0
199770 0 49 2 0
199780 0 16 0 0
199790 0 6 0 0
199800 0 33 0 0
199810 0 26 0 0
199820 0 26 4 0
199830 0 23 5 5
199840 0 20 0 7
199850 0 17 0 0
199860 0 14 0 6
199870 0 4 4 0
199880 0 12 0 0
199890 0 10 0 0
199900 0 41 0 0
199910 0 34 0 0
199920 0 21 5 0
199930 0 53 11 0
199940 0 38 9 0
199950 0 52 15 0
199960 0 35 13 0
199970 0 42 4 0
199980 0 40 29 0
199990 0 31 2 0
200000 0 0 0 0
200010 0 0 0 0
200020 0 0 0 0
200030 0 0 0 0
200040 0 0 0 0
200050 0 0 0 0
200060 0 16 0 0
200070 0 12 0 0
200080 0 10 0 0
200090 0 13 0 0
200100 0 0 0 0
200110 0 0 2 0
200120 0 8 1 0
200130 0 3 0 0
200140 0 3 0 0
200150 0 0 0 0
200160 0 0 0 0
200170 0 12 0 0
200180 0 21 0 0
200190 0 22 0 0
200200 0 0 0 0
200210 0 0 0 0
200220 0 8 0 0
200230 0 0 0 0
200240 0 4 0 0
200250 0 17 0 0
200260 0 48 0 0
200270 0 41 0 0
200280 0 5 0 0
200290 0 2 0 0
200300 0 0 0 0
200310 0 3 0 0
200320 0 0 0 0
200330 0 1 0 0
200340 0 0 0 0
200350 0 18 0 0
200360 0 11 0 0
200370 0 3 0 0
200380 0 19 0 0
200390 0 10 0 0
200400 0 3 0 9
200410 0 5 0 10
200420 0 35 0 9
200430 0 20 0 0
200440 1 17 0 8
200450 0 26 0 10
200460 0 34 0 0
200470 5 15 0 0
200480 0 24 0 0
200490 0 4 0 0
200500 2 1 0 0
200510 0 9 0 0
200520 0 7 0 0
200530 6 2 0 0
200540 0 8 2 0
200550 0 3 0 0
200560 1 1 0 1
200570 6 4 2 1
200580 0 0 0 2
200590 0 0 0 0
200600 0 6 0 8
200610 1 5 0 21
200620 0 5 0 9
200630 0 1 0 10
200640 19 0 0 4
200650 5 0 0 0
200660 4 1 4 0
200670 12 2 8 0
200680 0 2 3 0
200690 1 0 0 0
200700 0 0 0 0
200710 11 4 0 0
200720 2 3 0 0
200730 3 0 0 0
200740 1 3 0 0
200750 0 10 0 0
200760 0 11 0 0
200770 0 5 0 0
200780 0 9 0 0
200790 0 2 0 0
200800 0 3 0 0
200810 1 2 0 0
200820 0 1 0 4
200830 0 1 0 0
200840 8 0 0 0
200850 0 0 0 0
200860 12 0 0 0
200870 13 0 0 0
200880 7 0 0 0
200890 21 0 0 0
200900 4 0 0 0
200910 2 0 3 0
200920 0 0 0 0
200930 0 9 0 0
200940 7 0 0 0
200950 2 0 0 0
200960 0 0 0 1
200970 0 1 0 36
200980 2 0 0 44
200990 4 0 0 46
201000 0 0 0 43
201010 0 0 0 25
201020 0 0 0 6
201030 0 0 0 8
201040 0 0 0 0
201050 0 0 0 0
201060 1 0 0 0
201070 0 0 0 8
201080 0 0 0 1
201090 0 0 0 0
201100 0 0 0 6
201110 6 0 0 9
201120 0 0 0 6
201130 6 0 0 0
201140 6 0 0 0
201150 0 0 0 0
201160 0 0 0 0
201170 0 0 0 0
201180 0 0 0 0
201190 0 0 0 0
201200 0 0 0 0
201210 0 0 0 0
201220 0 0 0 0
201230 0 0 0 0
201240 0 0 0 0
201250 0 2 0 6
201260 0 4 0 4
201270 0 0 0 0
201280 0 0 0 0
201290 0 8 0 0
201300 0 0 0 0
201310 0 0 0 3
201320 0 0 0 3
201330 0 0 0 0
201340 0 0 1 7
201350 0 0 0 0
201360 0 0 0 0
201370 0 0 0 0
201380 0 0 0 0
201390 0 0 0 0
201400 0 0 0 0
201410 0 0 0 0
201420 0 0 0 0
201430 0 0 0 0
201440 0 0 0 0
201450 0 0 0 0
201460 0 0 0 4
201470 0 4 0 0
201480 0 0 0 0
201490 0 0 0 0
201500 0 0 0 0
201510 0 0 0 0
201520 0 0 0 0
201530 0 0 0 0
201540 0 0 0 0
201550 0 0 0 0
201560 0 0 0 0
201570 0 0 0 0
201580 0 1 0 0
201590 0 0 0 0
201600 0 0 0 0
201610 0 0 0 0
201620 0 2 0 0
201630 0 1 0 0
201640 0 0 0 0
201650 0 0 0 0
201660 0 0 0 0
201670 0 0 0 0
201680 0 0 0 0
201690 3 0 1 0
201700 10 0 0 0
201710 0 0 4 0
201720 13 0 0 0
201730 6 0 0 0
201740 0 0 0 0
201750 0 0 0 0
201760 0 0 0 0
201770 0 0 0 0
201780 0 0 0 0
201790 0 0 1 0
201800 0 1 2 0
201810 0 0 0 0
201820 0 0 0 0
201830 0 0 6 0
201840 0 3 0 0
201850 5 0 0 0
201860 0 0 0 0
201870 18 0 0 0
201880 0 0 7 0
201890 0 0 0 0
201900 0 0 0 0
201910 0 1 0 0
201920 0 0 0 0
201930 0 0 0 0
201940 0 0 0 0
201950 0 0 0 0
201960 0 0 0 0
201970 0 0 0 0
201980 0 0 0 0
201990 4 0 0 0
202000 0 0 0 0
202010 0 0 0 0
202020 3 0 0 1
202030 0 1 0 0
202040 1 0 0 0
202050 2 0 0 3
202060 4 0 0 0
202070 0 0 6 0
202080 0 0 0 0
202090 0 0 1 0
202100 8 0 6 0
202110 0 0 0 0
202120 0 0 4 1
202130 0 0 1 0
202140 0 0 3 0
202150 0 0 0 0
202160 0 0 0 0
202170 0 0 7 0
202180 0 0 4 0
202190 0 0 6 1
202200 0 0 0 6
202210 0 0 0 0
202220 0 0 0 11
202230 0 0 0 11
202240 0 0 0 0
202250 0 0 0 0
202260 0 0 0 0
202270 1 0 0 0
202280 0 0 0 0
202290 0 0 0 0
202300 0 0 0 0
202310 0 14 4 0
202320 0 0 0 0
202330 0 0 0 0
202340 0 0 0 0
202350 0 0 0 0
202360 0 0 0 0
202370 0 0 0 0
202380 0 0 0 0
202390 0 0 0 0
202400 0 0 0 0
202410 0 0 0 0
202420 0 0 0 0
202430 0 0 0 0
202440 0 0 0 0
202450 0 15 0 0
202460 0 0 0 0
202470 0 28 0 0
202480 0 18 0 0
202490 0 8 0 0
202500 0 4 7 0
202510 0 7 0 0
202520 0 7 0 0
202530 0 12 0 0
202540 0 3 11 0
202550 0 0 8 0
202560 0 6 20 0
202570 0 17 0 0
202580 0 0 23 0
202590 0 24 0 0
202600 0 10 5 0
202610 0 6 0 0
202620 0 11 0 0
202630 0 10 2 0
202640 0 9 0 0
202650 0 23 0 0
202660 0 1 0 0
202670 0 13 0 0
202680 0 19 0 0
202690 0 10 0 0
202700 0 23 0 0
202710 0 21 0 0
202720 0 0 0 0
202730 0 0 0 0
202740 0 0 0 0
202750 0 0 0 0
202760 0 0 0 0
202770 0 0 0 0
202780 0 20 0 0
202790 0 12 0 0
202800 0 3 0 0
202810 0 47 0 0
202820 0 54 0 0
202830 0 51 0 0
202840 0 30 4 0
202850 0 36 39 0
202860 0 39 25 0
202870 0 38 78 0
202880 0 38 58 0
202890 0 28 37 0
202900 0 37 44 0
202910 0 35 48 0
202920 0 30 43 0
202930 0 37 46 0
202940 0 23 73 0
202950 0 28 39 0
202960 0 18 29 0
202970 0 33 31 0
202980 0 14 22 0
202990 0 17 45 0
203000 0 19 47 0
203010 0 27 47 0
203020 0 20 33 0
203030 0 21 41 0
203040 0 3 56 0
203050 0 28 51 0
203060 0 30 65 0
203070 0 10 46 0
203080 0 22 44 0
203090 0 15 52 0
203100 0 0 32 0
203110 0 0 25 0
203120 0 2 40 0
203130 0 7 36 0
203140 0 0 36 0
203150 0 0 48 0
203160 0 0 40 0
203170 0 4 58 0
203180 0 0 57 0
203190 0 0 10 0
203200 0 0 14 0
203210 0 1 27 0
203220 0 0 24 0
203230 0 0 9 0
203240 0 1 14 0
203250 0 2 17 0
203260 0 0 5 0
203270 0 7 14 0
203280 0 0 21 0
203290 0 0 12 0
203300 0 0 23 0
203310 0 0 0 0
203320 0 6 0 0
203330 0 2 0 0
203340 0 4 0 0
203350 0 0 2 0
203360 0 2 5 0
203370 0 1 0 0
203380 0 2 1 0
203390 0 19 1 0
203400 0 27 2 0
203410 0 29 0 0
203420 0 20 0 0
203430 0 31 3 0
203440 0 28 23 0
203450 0 29 0 0
203460 0 36 0 0
203470 0 0 0 0
203480 0 18 0 0
203490 0 27 0 0
203500 0 8 0 0
203510 0 18 0 0
203520 0 0 0 0
203530 0 0 0 0
203540 0 0 0 0
203550 0 0 0 0
203560 0 0 0 0
203570 0 0 0 0
203580 0 0 0 0
203590 0 0 0 0
203600 0 0 0 0
203610 0 35 0 0
203620 0 7 0 0
203630 0 1 0 0
203640 0 1 1 0
203650 0 12 0 0
203660 0 0 9 0
203670 0 10 0 0
203680 0 0 0 0
203690 0 28 1 0
203700 0 0 0 0
203710 0 0 0 0
203720 0 0 0 0
203730 0 0 0 0
203740 0 0 0 0
203750 0 0 0 0
203760 0 10 2 0
203770 0 27 2 0
203780 0 23 0 0
203790 1 3 0 0
203800 0 0 9 0
203810 5 0 10 0
203820 7 0 9 0
203830 1 12 9 0
203840 0 3 13 0
203850 0 6 9 0
203860 0 19 9 0
203870 0 5 16 0
203880 0 0 10 0
203890 0 11 9 0
203900 0 11 10 0
203910 0 4 9 0
203920 0 23 8 0
203930 0 12 9 0
203940 0 0 9 0
203950 0 12 9 0
203960 0 9 11 0
203970 0 7 23 0
203980 0 0 0 0
203990 0 8 8 0
204000 0 10 8 0
204010 0 13 20 0
204020 0 10 4 0
204030 0 0 0 0
204040 0 1 12 0
204050 0 1 12 0
204060 0 0 12 0
204070 0 0 23 0
204080 0 0 18 0
204090 0 5 23 0
204100 0 10 16 0
204110 0 1 33 0
204120 0 4 22 0
204130 0 0 19 0
204140 0 0 19 0
204150 0 0 0 0
204160 0 0 17 0
204170 0 0 20 0
204180 0 0 14 0
204190 0 0 26 0
204200 0 0 16 0
204210 0 0 8 0
204220 0 0 19 0
204230 0 2 23 0
204240 0 2 24 0
204250 0 0 33 0
204260 0 0 14 0
204270 0 1 26 0
204280 6 1 21 0
204290 0 1 13 0
204300 0 4 20 0
204310 0 4 22 0
204320 0 4 18 0
204330 1 4 10 0
204340 0 5 9 0
204350 0 0 9 0
204360 0 0 9 0
204370 0 4 10 0
204380 0 0 13 0
204390 0 0 11 0
204400 0 0 11 0
204410 0 0 10 0
204420 0 3 30 0
204430 0 0 13 0
204440 6 0 13 0
204450 0 0 27 0
204460 0 0 20 0
204470 0 0 25 0
204480 0 0 23 0
204490 0 0 27 0
204500 0 0 27 0
204510 0 0 28 0
204520 0 0 29 0
204530 0 0 27 0
204540 0 0 19 0
204550 0 0 18 0
204560 0 0 17 0
204570 0 0 24 0
204580 0 0 24 0
204590 0 0 23 0
204600 0 0 24 0
204610 0 0 35 0
204620 0 0 26 0
204630 0 0 31 0
204640 0 0 23 0
204650 0 0 47 0
204660 0 0 27 0
204670 0 0 24 0
204680 0 0 21 0
204690 0 0 11 0
204700 0 0 16 0
204710 0 0 25 0
204720 0 0 16 0
204730 0 0 23 0
204740 0 3 19 0
204750 0 0 29 0
204760 0 0 24 0
204770 0 0 16 0
204780 0 0 11 0
204790 0 0 16 0
204800 0 0 10 0
204810 0 0 20 0
204820 0 0 14 0
204830 0 1 24 0
204840 0 0 32 0
204850 0 0 12 0
204860 0 0 41 0
204870 11 0 48 0
204880 18 0 40 0
204890 14 0 36 0
204900 13 2 34 0
204910 15 0 72 0
204920 20 0 48 0
204930 3 8 44 0
204940 20 9 41 0
204950 23 0 26 0
204960 3 0 25 0
204970 7 0 18 0
204980 5 9 16 0
204990 0 0 12 0
205000 0 0 12 0
205010 8 0 2 0
205020 7 4 11 0
205030 8 1 17 0
205040 2 0 6 0
205050 9 0 0 0
205060 15 0 10 0
205070 11 1 16 0
205080 3 0 14 0
205090 8 1 5 0
205100 8 8 15 0
205110 4 1 15 0
205120 0 0 0 0
205130 6 1 0 0
205140 0 0 0 0
205150 15 0 0 0
205160 11 0 0 0
205170 14 0 1 0
205180 24 0 0 0
205190 0 0 0 0
205200 0 0 0 0
205210 0 0 0 0
205220 0 0 1 7
205230 0 0 0 8
205240 0 0 0 8
205250 0 0 0 0
205260 0 2 3 0
205270 0 0 4 0
205280 0 0 4 0
205290 0 0 0 13
205300 0 0 0 17
205310 0 0 0 3
205320 0 0 0 15
205330 0 0 0 26
205340 0 0 0 30
205350 0 0 0 19
205360 0 0 0 34
205370 0 0 0 27
205380 0 0 0 27
205390 0 0 0 26
205400 0 0 0 15
205410 0 0 0 16
205420 0 0 0 17
205430 0 0 0 24
205440 0 0 0 35
205450 0 0 0 42
205460 0 0 0 34
205470 0 0 0 36
205480 0 0 0 18
205490 0 0 0 41
205500 0 0 0 30
205510 0 0 0 37
205520 0 0 0 31
205530 0 1 0 22
205540 0 0 0 30
205550 0 0 0 46
205560 0 0 0 28
205570 0 0 0 7
205580 0 0 0 15
205590 0 9 0 12
205600 0 6 0 10
205610 0 1 0 11
205620 0 0 0 12
205630 0 0 0 6
205640 0 0 0 0
205650 0 0 0 7
205660 0 0 0 12
205670 0 0 0 16
205680 0 0 0 24
205690 0 1 0 20
205700 0 11 0 10
205710 0 0 0 6
205720 0 0 0 11
205730 0 0 0 28
205740 0 0 0 11
205750 0 0 0 11
205760 0 0 0 17
205770 0 0 0 3
205780 0 0 0 15
205790 0 0 0 2
205800 0 0 0 0
205810 0 0 0 0
205820 0 0 0 0
205830 0 0 0 16
205840 0 0 0 0
205850 0 0 0 1
205860 0 0 0 1
205870 0 0 0 7
205880 0 0 0 0
205890 0 0 0 0
205900 0 0 0 0
205910 0 0 0 11
205920 0 0 0 10
205930 0 0 0 9
205940 0 0 0 11
205950 0 0 0 9
205960 0 8 0 9
205970 0 0 0 5
205980 0 0 0 0
205990 0 0 0 0
206000 0 0 0 9
206010 0 0 0 9
206020 0 2 0 0
206030 0 0 0 0
206040 0 0 0 0
206050 0 0 0 0
206060 0 14 0 0
206070 0 0 0 9
206080 0 0 0 12
206090 0 0 0 0
206100 0 0 0 0
206110 1 0 0 0
206120 0 0 0 0
206130 0 0 0 4
206140 0 0 0 5
206150 0 0 0 0
206160 0 0 0 6
206170 0 0 0 0
206180 0 0 0 0
206190 0 0 0 0
206200 0 0 0 0
206210 0 0 0 0
206220 0 0 3 0
206230 0 0 0 0
206240 0 0 0 0
206250 0 0 0 0
206260 0 0 0 0
206270 0 0 0 0
206280 0 0 0 0
206290 0 0 0 0
206300 0 0 0 0
206310 0 0 0 0
206320 0 0 0 0
206330 0 0 0 0
206340 0 0 0 0
206350 0 0 0 0
206360 0 0 0 0
206370 0 0 0 0
206380 0 0 0 0
206390 0 0 0 0
206400 0 0 0 0
206410 0 0 0 0
206420 0 0 0 0
206430 0 0 0 0
206440 0 0 0 0
206450 0 0 0 0
206460 0 0 0 0
206470 0 0 0 0
206480 0 0 0 0
206490 0 0 0 0
206500 0 0 0 0
206510 0 2 0 0
206520 0 0 0 0
206530 0 0 0 0
206540 0 0 0 0
206550 0 0 0 0
206560 0 0 0 0
206570 0 0 0 0
206580 0 0 0 0
206590 0 0 0 0
206600 0 0 0 0
206610 0 0 0 0
206620 0 0 0 0
206630 0 0 0 0
206640 0 0 0 0
206650 0 0 0 0
206660 0 0 0 0
206670 0 0 0 0
206680 0 0 0 0
206690 0 0 0 0
206700 0 0 0 0
206710 0 0 0 0
206720 0 0 0 0
206730 0 0 0 0
206740 0 0 0 0
206750 0 0 0 0
206760 0 0 0 0
206770 0 0 0 0
206780 0 0 0 0
206790 0 0 0 0
206800 0 19 0 0
206810 0 19 0 0
206820 0 22 0 0
206830 0 0 4 0
206840 0 0 4 0
206850 0 5 0 0
206860 0 0 0 0
206870 0 8 0 0
206880 0 0 16 0
206890 0 0 0 0
206900 0 0 0 0
206910 0 1 3 0
206920 0 12 4 0
206930 0 7 0 0
206940 0 13 0 0
206950 0 10 0 0
206960 0 0 0 0
206970 0 0 0 0
206980 0 0 0 0
206990 0 0 0 0
207000 0 0 0 0
207010 0 0 0 0
207020 0 0 0 0
207030 0 0 0 0
207040 0 0 0 0
207050 0 0 0 0
207060 0 0 0 0
207070 0 0 0 0
207080 0 0 0 0
207090 0 0 1 0
207100 0 0 0 0
207110 0 0 0 0
207120 0 0 0 0
207130 0 0 0 0
207140 0 0 0 0
207150 0 0 0 0
207160 0 0 0 0
207170 0 0 0 0
207180 0 0 0 0
207190 0 0 0 0
207200 0 0 0 2
207210 0 0 0 0
207220 0 0 0 5
207230 0 0 0 14
207240 0 5 1 0
207250 0 3 0 0
207260 0 12 0 0
207270 0 36 2 0
207280 0 36 0 0
207290 0 36 0 0
207300 0 12 0 0
207310 0 0 0 0
207320 0 0 0 0
207330 0 0 0 0
207340 0 0 0 0
207350 0 0 0 0
207360 0 0 0 0
207370 0 0 0 0
207380 0 0 0 0
207390 0 0 0 0
207400 0 0 0 0
207410 0 0 0 0
207420 0 0 0 0
207430 0 0 0 0
207440 0 0 0 0
207450 0 0 0 0
207460 0 0 0 9
207470 0 0 0 32
207480 0 0 0 10
207490 0 0 0 10
207500 0 0 0 11
207510 0 0 0 6
207520 0 0 0 10
207530 0 0 0 0
207540 0 0 0 19
207550 0 0 0 6
207560 0 0 0 0
207570 0 0 0 0
207580 0 0 0 0
207590 0 0 0 0
207600 0 0 0 0
207610 0 0 0 0
207620 0 0 0 0
207630 0 0 0 0
207640 0 0 0 0
207650 0 30 0 0
207660 0 7 0 0
207670 0 12 5 0
207680 0 18 1 0
207690 0 15 1 0
207700 0 41 0 0
207710 0 44 0 0
207720 0 48 0 0
207730 0 13 0 0
207740 0 3 0 0
207750 0 22 0 0
207760 0 10 1 0
207770 0 14 0 0
207780 0 11 0 0
207790 0 17 0 0
207800 0 23 0 0
207810 0 42 0 0
207820 0 28 0 0
207830 0 0 0 0
207840 0 33 0 0
207850 0 0 0 0
207860 0 0 0 0
207870 0 0 0 0
207880 0 47 4 0
207890 0 43 0 0
207900 0 0 0 0
207910 0 28 3 0
207920 0 21 1 0
207930 0 0 0 0
207940 0 18 0 0
207950 0 9 1 0
207960 0 0 0 0
207970 0 0 0 0
207980 0 0 0 0
207990 0 0 0 0
208000 0 0 0 0
208010 0 0 0 0
208020 0 0 0 0
208030 0 0 0 0
208040 10 0 0 0
208050 0 0 0 0
208060 0 0 0 0
208070 0 0 0 0
208080 0 0 0 0
208090 0 0 0 0
208100 6 0 0 0
208110 0 0 0 0
208120 3 0 0 0
208130 5 0 0 0
208140 0 0 0 0
208150 0 0 0 0
208160 7 0 0 0
208170 0 0 0 0
208180 2 0 0 0
208190 0 0 0 0
208200 0 0 0 0
208210 0 0 0 0
208220 8 0 0 0
208230 5 0 0 0
208240 0 0 0 0
208250 6 0 0 0
208260 0 0 0 0
208270 0 0 0 0
208280 4 0 0 0
208290 0 0 0 0
208300 1 0 0 0
208310 8 0 0 0
208320 0 0 0 0
208330 0 0 0 0
208340 7 0 0 0
208350 2 0 0 0
208360 0 0 0 0
208370 0 0 0 0
208380 0 0 0 0
208390 2 0 0 0
208400 9 0 0 0
208410 10 0 0 0
208420 1 0 0 0
208430 0 0 0 0
208440 0 0 0 0
208450 0 0 0 0
208460 0 0 0 0
208470 0 0 0 0
208480 0 0 1 0
208490 0 0 23 0
208500 0 0 49 0
208510 0 0 2 0
208520 0 0 6 0
208530 0 0 1 0
208540 0 0 11 0
208550 0 0 12 0
208560 0 0 0 0
208570 0 0 2 0
208580 0 5 0 0
208590 14 0 0 0
208600 12 0 0 0
208610 0 0 0 0
208620 0 1 0 0
208630 2 0 0 0
208640 9 0 0 0
208650 14 0 0 0
208660 0 0 0 0
208670 0 0 0 0
208680 0 1 0 0
208690 0 11 0 0
208700 0 8 0 0
208710 0 0 0 0
208720 1 6 0 0
208730 6 5 0 0
208740 13 1 0 0
208750 5 4 0 0
208760 0 15 0 0
208770 7 8 0 0
208780 5 4 0 0
208790 3 0 0 0
208800 2 0 0 0
208810 8 0 0 0
208820 1 3 0 9
208830 0 2 0 0
208840 0 16 2 0
208850 9 0 0 0
208860 5 4 23 0
208870 4 21 12 0
208880 5 2 1 0
208890 6 3 0 0
208900 3 6 4 0
208910 4 4 0 0
208920 0 7 0 0
208930 6 0 0 0
208940 4 0 0 0
208950 8 0 0 0
208960 6 0 0 0
208970 5 0 0 0
208980 0 0 0 0
208990 0 0 0 0
209000 0 0 0 0
209010 0 0 0 0
209020 0 0 0 0
209030 0 0 0 0
209040 0 0 0 0
209050 0 0 0 0
209060 5 0 0 0
209070 0 0 0 0
209080 0 0 0 0
209090 0 0 0 0
209100 0 0 0 0
209110 0 0 0 0
209120 0 0 0 0
209130 0 0 0 0
209140 0 0 0 0
209150 0 0 0 0
209160 0 0 0 1
209170 0 0 0 0
209180 0 0 0 0
209190 0 0 0 0
209200 0 0 0 0
209210 2 0 0 0
